func,type,layers,neurons,iteration,epoc,loss,forward_cpu,forward_time,back_cpu,back_time,adam_cpu,adam_time
tanh,Multi-threaded,4,16,400,0,3.516766,8.660195,5.831796,8.527909,5.765121,0.357173,0.114370
tanh,Multi-threaded,4,16,500,0,3.356912,10.780108,7.248247,10.628892,7.180869,0.446307,0.142684
tanh,Multi-threaded,4,16,600,0,3.248606,12.901228,8.669332,12.738998,8.603358,0.528170,0.168015
tanh,Multi-threaded,4,16,700,0,3.180901,15.017961,10.091534,14.835436,10.021807,0.617779,0.195187
tanh,Multi-threaded,4,16,800,0,3.198703,17.141284,11.517100,16.941110,11.440140,0.702465,0.221569
tanh,Multi-threaded,4,16,900,0,3.118855,19.267121,12.936447,19.040958,12.856445,0.791478,0.248745
tanh,Multi-threaded,4,16,1000,0,3.103554,21.396958,14.382333,21.147679,14.279138,0.883159,0.276776
tanh,Multi-threaded,4,32,0,0,4.526093,0.073867,0.045994,0.024710,0.015291,0.001223,0.000326
tanh,Multi-threaded,4,32,100,0,4.041343,2.528253,1.595498,2.473202,1.550789,0.147647,0.033707
tanh,Multi-threaded,4,32,200,0,3.567584,4.955022,3.120240,4.888307,3.069717,0.297115,0.068337
tanh,Multi-threaded,4,32,300,0,3.327681,7.379360,4.638798,7.304959,4.582014,0.436976,0.099675
tanh,Multi-threaded,4,32,400,0,3.198813,9.816605,6.172371,9.742683,6.107150,0.587651,0.134480
