func,type,layers,neurons,iteration,epoc,loss,forward_cpu,forward_time,back_cpu,back_time,adam_cpu,adam_time
tanh,Multi-threaded,3,256,600,0,2.473488,133.071047,49.290169,222.977648,79.542701,6.016775,2.257237
tanh,Multi-threaded,3,256,700,0,2.391419,155.143988,57.495527,259.730885,92.751095,7.022202,2.637466
tanh,Multi-threaded,3,256,800,0,2.396686,177.187919,65.686694,296.674054,105.979383,8.016476,3.008477
tanh,Multi-threaded,3,256,900,0,2.287264,199.203712,73.863990,333.712028,119.233672,9.022803,3.387835
tanh,Multi-threaded,3,256,1000,0,2.255886,221.255749,82.067615,370.634265,132.480989,10.033684,3.770372
tanh,Multi-threaded,4,16,0,0,4.551928,0.086929,0.062596,0.028199,0.020439,0.000194,0.000095
tanh,Multi-threaded,4,16,100,0,4.280124,2.083705,1.914185,1.905405,1.826268,0.016215,0.008001
tanh,Multi-threaded,4,16,200,0,3.903096,4.087241,3.766196,3.796598,3.634630,0.032402,0.015893
tanh,Multi-threaded,4,16,300,0,3.659453,6.074436,5.612868,5.673651,5.441813,0.048407,0.023762
tanh,Multi-threaded,4,16,400,0,3.483247,8.063846,7.462871,7.551122,7.250367,0.064452,0.031563
tanh,Multi-threaded,4,16,500,0,3.360259,10.057762,9.317091,9.443940,9.054842,0.080594,0.039555
tanh,Multi-threaded,4,16,600,0,3.268460,12.049828,11.170751,11.328058,10.861072,0.096760,0.047451
tanh,Multi-threaded,4,16,700,0,3.193325,14.048744,13.012094,13.300222,12.605728,0.113275,0.055720
tanh,Multi-threaded,4,16,800,0,3.181603,16.036888,14.860174,15.173860,14.412070,0.129261,0.063557
tanh,Multi-threaded,4,16,900,0,3.089951,18.031746,16.707217,17.059064,16.220183,0.145482,0.071460
tanh,Multi-threaded,4,16,1000,0,3.050502,20.015787,18.553000,18.932819,18.024672,0.161445,0.079340
tanh,Multi-threaded,4,32,0,0,4.663826,0.087504,0.062581,0.029342,0.020692,0.000395,0.000176
tanh,Multi-threaded,4,32,100,0,4.239155,2.466199,2.043748,2.243113,1.936362,0.028049,0.011236
tanh,Multi-threaded,4,32,200,0,3.723213,4.839517,4.025989,4.453764,3.850925,0.055488,0.022137
tanh,Multi-threaded,4,32,300,0,3.421901,7.211741,6.004528,6.672778,5.762750,0.083033,0.033075
tanh,Multi-threaded,4,32,400,0,3.248439,9.592181,7.992970,8.882817,7.676915,0.110543,0.044111
